NAME,RA,DEC 
3XMM J132452.7+300632,201.219629954,30.1091478413
3XMM J132453.8+301000,201.224551047,30.1669389502
3XMM J132455.2+301428,201.230015114,30.2411594003
3XMM J132456.1+301801,201.233801443,30.3005530588
3XMM J132456.1+301124,201.233847313,30.1900065379
3XMM J132456.3+301407,201.234669543,30.2354517001
3XMM J132456.4+300534,201.235276073,30.0929176058
3XMM J132457.3+300728,201.239027065,30.1245232634
3XMM J132457.7+300912,201.240655605,30.1535434218
3XMM J132457.7+301256,201.24075799,30.2158245035
3XMM J132459.8+302341,201.249582907,30.3949711253
3XMM J132500.2+295858,201.251182736,29.9828903044
3XMM J132500.3+301550,201.251461594,30.2639340361
3XMM J132500.7+301955,201.253187973,30.3321481012
3XMM J132501.2+300012,201.255098286,30.0035964714
3XMM J132502.8+300716,201.261895709,30.1212443262
3XMM J132502.8+301110,201.261912629,30.1861749363
3XMM J132503.6+302033,201.265133616,30.3427656363
3XMM J132504.3+300252,201.268232428,30.0479824855
3XMM J132504.4+300840,201.268414182,30.1445759418
3XMM J132504.9+302444,201.270564993,30.4124496011
3XMM J132505.0+301144,201.270941205,30.195631097
3XMM J132505.5+301815,201.273174055,30.3042046352
3XMM J132505.6+300603,201.273590488,30.1010523787
3XMM J132505.8+300111,201.27419593,30.0197536201
3XMM J132506.0+300943,201.275354689,30.1621952934
3XMM J132506.9+300835,201.27913997,30.1431532844
3XMM J132507.5+301746,201.281461746,30.2963573937
3XMM J132508.0+301633,201.283366731,30.2759265284
3XMM J132509.3+300024,201.289110701,30.0068303614
3XMM J132509.3+302425,201.289140742,30.4072216805
3XMM J132512.7+300102,201.303022815,30.0174985377
3XMM J132513.1+301052,201.304904514,30.1812486442
3XMM J132513.3+301641,201.305503247,30.2782156571
3XMM J132513.9+301450,201.308106698,30.2473607265
3XMM J132514.5+302249,201.310643528,30.3804698032
3XMM J132514.6+300904,201.31099769,30.1511204784
3XMM J132514.7+301246,201.311336468,30.2128490888
3XMM J132514.8+301115,201.311981163,30.1876664398
3XMM J132514.9+300059,201.312188929,30.0164743468
3XMM J132515.0+300307,201.312589881,30.0520134841
3XMM J132516.4+300804,201.318707585,30.1345216536
3XMM J132517.2+300918,201.321827924,30.155201588
3XMM J132518.3+300243,201.326288379,30.0454256662
3XMM J132522.3+300510,201.34292229,30.0862920232
3XMM J132522.6+300654,201.344254128,30.1152176616
3XMM J132522.7+300323,201.344591847,30.0566595282
3XMM J132525.2+301901,201.355160828,30.3171617706
3XMM J132525.6+301824,201.356761743,30.306737664
3XMM J132526.5+301123,201.360634681,30.1898764212
3XMM J132528.7+300843,201.369969924,30.1454389789
3XMM J132530.0+301554,201.375277222,30.2652253995
3XMM J132531.7+300749,201.382142353,30.1304200192
3XMM J132531.8+301714,201.382597552,30.2874499979
3XMM J132533.7+300652,201.39057314,30.1145758821
3XMM J132535.2+301031,201.396676285,30.1754101696
3XMM J132538.2+302002,201.409485,30.334128028
3XMM J132538.2+300328,201.409495638,30.0580017126
3XMM J132541.3+301037,201.422466916,30.177007607
3XMM J132541.9+300958,201.424798987,30.1662792279
3XMM J132546.6+300531,201.444293051,30.0920216206
3XMM J132547.7+301952,201.449131513,30.3313097159
3XMM J132610.2+314434,201.542612775,31.7428298557
3XMM J132619.8+314404,201.582780697,31.7346346285
3XMM J132620.0+314148,201.583691265,31.6967493868
3XMM J132620.5+314320,201.585770111,31.7224139961
3XMM J132626.4+314759,201.610145563,31.7997633641
3XMM J132629.5+314621,201.6230393,31.7727057162
3XMM J132629.5+314343,201.623115839,31.7288010295
3XMM J132630.4+314250,201.626732135,31.7141606815
3XMM J132633.5+314438,201.639600821,31.7440199476
3XMM J132633.6+314422,201.640268256,31.7397048014
3XMM J132634.6+314857,201.644478321,31.8158601271
3XMM J132637.0+315011,201.654485784,31.8364980431
3XMM J132644.2+314624,201.68441042,31.7734134619
3XMM J132645.8+315000,201.691034173,31.8333423072
3XMM J132648.3+314719,201.701266734,31.7888534588
3XMM J132649.1+315129,201.704737311,31.8580825698
3XMM J132650.8+314957,201.711892394,31.8325918013
3XMM J132652.0+314649,201.716735459,31.7804855308
3XMM J132655.2+314658,201.730116386,31.7828288446
