NAME,RA,DEC,PER 
Kepler-119 b,19.7297611109,42.6589194446
Kepler-56 c,19.58389,41.8718611113
Kepler-1267 b,19.9446361107,43.4410833332
Kepler-1631 b,19.6421722221,43.8076666668
Kepler-1485 b,19.8730277777,44.7370555554
Kepler-348 b,19.817,40.5483694447
Kepler-603 b,19.6187333333,42.2909722222
Kepler-54 d,19.6516000001,43.0563000001
Kepler-1463 b,19.6324861113,42.0069166666
Kepler-374 b,19.6091888894,42.3705000001
Kepler-636 b,19.5727916665,41.0951666662
Kepler-517 b,19.5783555561,41.2953611109
Kepler-743 b,19.7049444442,42.8064444447
Kepler-353 c,19.7904388889,41.7581805558
Kepler-972 b,19.7219138887,43.4254999998
Kepler-317 c,19.6629305553,39.0320611106
Kepler-168 b,19.6473388884,39.8251000002
Kepler-56 b,19.58389,41.8718611113
Kepler-1487 b,19.6998749998,38.6445000002
Kepler-353 b,19.7904388889,41.7581805558
Kepler-931 b,19.8088416666,42.7682499999
Kepler-314 c,19.6449388885,42.0755805556
Kepler-187 c,19.9864305554,44.0893111112
Kepler-289 b,19.8310194439,42.8828388892
Kepler-1524 b,19.5923611111,39.5198055556
Kepler-899 b,19.8321722221,40.6807777776
Kepler-1347 b,19.9773083337,40.8438611115
Kepler-5 b,19.960467222,44.0350277778
Kepler-1585 b,19.7439333333,44.5631111113
Kepler-1125 b,19.6987472227,40.7319722218
Kepler-436 c,20.1147166665,44.412055556
Kepler-1641 b,19.7572972223,41.5745277776
Kepler-201 c,19.5750694444,41.2728194443
Kepler-208 c,19.592680556,42.5279694441
Kepler-581 b,19.6955194441,40.6482500002
Kepler-249 c,19.7990000004,43.6585194445
Kepler-79 c,20.0344761111,44.3815000004
Kepler-251 c,19.7710805557,44.1058611112
Kepler-1342 b,19.8013388889,43.4325555558
Kepler-317 b,19.6629305553,39.0320611106
Kepler-1161 b,19.9384722222,45.4406388887
Kepler-1533 b,19.7317027781,44.7134444449
Kepler-89 b,19.8222038889,41.8911111111
Kepler-11 g,19.8076727777,41.9091111109
Kepler-1182 b,19.7538638888,43.821361111
Kepler-1340 b,19.7488527775,42.4727777778
Kepler-18 c,19.8719630554,44.7463611115
Kepler-947 b,19.6244472223,42.2526666668
Kepler-923 b,19.6114055559,40.0551666668
Kepler-1283 b,19.6974888886,40.7769722218
Kepler-292 e,19.7177388889,42.4242805555
Kepler-912 b,19.8740805557,41.7583333333
Kepler-624 b,19.6795583333,39.5396666665
Kepler-699 b,19.7925472217,41.3960833338
Kepler-289 d,19.8310227776,42.8827777778
Kepler-633 b,19.6811611112,40.5922499996
Kepler-541 b,19.6099777773,38.4582500002
Kepler-1255 b,19.6826194445,42.726472222
Kepler-304 b,19.6294500001,40.5575888888
Kepler-1625 b,19.6952888891,39.8865555557
Kepler-719 b,19.7024083334,43.8844444444
Kepler-500 b,19.7300916672,43.8520555556
Kepler-1384 b,19.7476777776,39.527055556
