NAME,RA,DEC 
3XMM J163957.7-643329,249.99077299,-64.558122568
3XMM J163958.7-642624,249.994629252,-64.4401509905
3XMM J164001.9-643754,250.008131893,-64.631814262
3XMM J164004.5-644147,250.019067393,-64.6964563359
3XMM J164007.1-643734,250.029936901,-64.6261670419
3XMM J164012.1-644203,250.050515461,-64.7010024633
3XMM J164014.0-643348,250.058628716,-64.5633603467
3XMM J164022.7-642131,250.094768906,-64.3586842915
3XMM J164022.7-643356,250.094791514,-64.5657722557
3XMM J164023.7-642640,250.098856798,-64.4445864191
3XMM J164030.8-644040,250.128534835,-64.6778673188
3XMM J164031.5-643710,250.131355358,-64.6196781658
3XMM J164051.7-643915,250.215443583,-64.6541683252
3XMM J164102.2-643518,250.259565544,-64.5884942266
3XMM J164240.1-770411,250.667274634,-77.0698789347
3XMM J164244.4-733652,250.685083642,-73.6144562732
3XMM J164249.0-733309,250.704185015,-73.5527738521
3XMM J164315.1-733148,250.8133079,-73.5302163143
3XMM J164324.9-733847,250.854153954,-73.6466487503
3XMM J164407.7-770156,251.03222809,-77.0323516421
3XMM J164409.5-770519,251.039716227,-77.0886206681
3XMM J164438.5-770957,251.160439946,-77.1660351375
3XMM J164506.4-733750,251.276681926,-73.6308331865
3XMM J164507.2-733430,251.280090233,-73.5750049697
3XMM J164520.4-733513,251.335297688,-73.5869740016
3XMM J164529.7-733622,251.373817579,-73.6062093997
3XMM J164531.0-733435,251.379171463,-73.5764641374
3XMM J164547.9-690426,251.449810639,-69.0739315293
3XMM J164550.6-690544,251.461020665,-69.0957949975
3XMM J164558.0-685900,251.492072531,-68.9834605632
3XMM J164600.5-685804,251.502120875,-68.9679184325
3XMM J164608.3-685827,251.534741653,-68.9742996201
3XMM J164609.5-734219,251.539599906,-73.7055305519
3XMM J164624.2-685701,251.601054445,-68.9503661006
3XMM J164629.6-691301,251.62336051,-69.2171532429
3XMM J164634.7-685540,251.644764547,-68.9280220094
3XMM J164636.3-685640,251.651494648,-68.9445364652
3XMM J164637.2-685807,251.655183953,-68.9688046934
3XMM J164638.1-685848,251.659085499,-68.9801312313
3XMM J164640.0-690801,251.66689836,-69.1336222367
3XMM J164640.3-770935,251.668283764,-77.1599700411
3XMM J164644.7-691243,251.686328751,-69.2121551969
3XMM J164647.9-690409,251.699683522,-69.0693899032
3XMM J164655.1-733131,251.729631526,-73.5255095033
3XMM J164656.4-690107,251.735296284,-69.0188709461
3XMM J164703.4-690215,251.764428357,-69.0377702301
3XMM J164706.2-690129,251.776005395,-69.0249803686
3XMM J164707.8-733226,251.782731215,-73.5407139478
3XMM J164708.5-691356,251.785695448,-69.2323494321
3XMM J164709.0-690226,251.787722017,-69.0406639737
