NAME1                           NAME2
R127-NEBULA                     3XMM J053642.2-692947
R127-NEBULA                     3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
R127                            3XMM J053641.7-692956
R127                            3XMM J053642.2-692947
R127                            3XMM J053643.7-692925
HI-LATITUDE-FIELD               3XMM J054015.9-694207
HI-LATITUDE-FIELD               3XMM J054020.5-694150
LH101W19                        3XMM J053915.4-693043
N132D-P1                        3XMM J052454.7-693835
N132D-P1                        3XMM J052455.5-693824
N132D-P1                        3XMM J052455.7-693846
N132D-P1                        3XMM J052458.0-693809
N132D-P1                        3XMM J052458.3-693831
N132D-P1                        3XMM J052454.7-693835
N132D-P1                        3XMM J052455.5-693824
N132D-P1                        3XMM J052455.7-693846
N132D-P1                        3XMM J052458.0-693809
N132D-P1                        3XMM J052458.3-693831
N132D-P1                        3XMM J052454.7-693835
N132D-P1                        3XMM J052455.5-693824
N132D-P1                        3XMM J052455.7-693846
N132D-P1                        3XMM J052458.0-693809
N132D-P1                        3XMM J052458.3-693831
N132D-P1                        3XMM J052454.7-693835
N132D-P1                        3XMM J052455.5-693824
N132D-P1                        3XMM J052455.7-693846
N132D-P1                        3XMM J052458.0-693809
N132D-P1                        3XMM J052458.3-693831
N132D-P2                        3XMM J052500.5-693816
