NAME1           NAME2                       PER
J194424.9+5033  Kepler-679             0.679336
J194427.3+5037  Kepler-1226           91.3533
J194427.3+5037  Kepler-1404            3.42526
J194427.3+5037  Kepler-394             5.34956
J194427.3+5037  Kepler-676             6.422
J194427.3+5037  Kepler-679             0.679336
J194427.3+5037  Kepler-879            82.5343
J194428.0+5029  Kepler-1061           11.4191
J194428.0+5029  Kepler-1226           91.3533
J194428.0+5029  Kepler-1404            3.42526
J194428.0+5029  Kepler-394             5.34956
J194428.0+5029  Kepler-676             6.422
J194428.0+5029  Kepler-679             0.679336
J194428.0+5034  Kepler-1061           11.4191
J194428.0+5034  Kepler-1226           91.3533
J194428.0+5034  Kepler-1404            3.42526
J194428.0+5034  Kepler-394             5.34956
J194428.0+5034  Kepler-676             6.422
J194428.0+5034  Kepler-679             0.679336
J194430.8+5032  Kepler-1061           11.4191
J194430.8+5032  Kepler-1226           91.3533
J194430.8+5032  Kepler-1404            3.42526
J194430.8+5032  Kepler-394             5.34956
J194430.8+5032  Kepler-676             6.422
J194430.8+5032  Kepler-679             0.679336
J194431.1+5031  Kepler-1061           11.4191
J194431.1+5031  Kepler-1226           91.3533
J194431.1+5031  Kepler-1404            3.42526
J194431.1+5031  Kepler-394             5.34956
J194431.1+5031  Kepler-676             6.422
J194431.1+5031  Kepler-679             0.679336
J194434.5+5036  Kepler-1061           11.4191
J194434.5+5036  Kepler-1226           91.3533
J194434.5+5036  Kepler-1404            3.42526
J194434.5+5036  Kepler-394             5.34956
J194434.5+5036  Kepler-676             6.422
J194434.5+5036  Kepler-679             0.679336
J194436.7+5034  Kepler-1061           11.4191
J194436.7+5034  Kepler-1226           91.3533
J194436.7+5034  Kepler-1404            3.42526
J194436.7+5034  Kepler-394             5.34956
J194436.7+5034  Kepler-676             6.422
J194436.7+5034  Kepler-679             0.679336
J194438.3+5028  Kepler-1061           11.4191
J194438.3+5028  Kepler-1226           91.3533
J194438.3+5028  Kepler-1404            3.42526
J194438.3+5028  Kepler-394             5.34956
J194438.3+5028  Kepler-676             6.422
J194438.3+5028  Kepler-679             0.679336
J194438.8+5041  Kepler-1226           91.3533
J194438.8+5041  Kepler-1404            3.42526
J194438.8+5041  Kepler-394             5.34956
J194438.8+5041  Kepler-679             0.679336
J194438.8+5041  Kepler-879            82.5343
J194441.1+5028  Kepler-1061           11.4191
J194441.1+5028  Kepler-1226           91.3533
J194441.1+5028  Kepler-1404            3.42526
J194441.1+5028  Kepler-394             5.34956
J194441.1+5028  Kepler-676             6.422
J194441.1+5028  Kepler-679             0.679336
J194441.8+5030  Kepler-1061           11.4191
J194441.8+5030  Kepler-1226           91.3533
J194441.8+5030  Kepler-1404            3.42526
J194441.8+5030  Kepler-394             5.34956
J194441.8+5030  Kepler-676             6.422
J194441.8+5030  Kepler-679             0.679336
J194443.8+5030  Kepler-1061           11.4191
J194443.8+5030  Kepler-1226           91.3533
J194443.8+5030  Kepler-1404            3.42526
J194443.8+5030  Kepler-394             5.34956
J194443.8+5030  Kepler-676             6.422
J194443.8+5030  Kepler-679             0.679336
J194444.1+5028  Kepler-1061           11.4191
J194444.1+5028  Kepler-1226           91.3533
J194444.1+5028  Kepler-1404            3.42526
J194444.1+5028  Kepler-394             5.34956
J194444.1+5028  Kepler-676             6.422
J194444.1+5028  Kepler-679             0.679336
J194445.3+5031  Kepler-1061           11.4191
J194445.3+5031  Kepler-1226           91.3533
J194445.3+5031  Kepler-1404            3.42526
J194445.3+5031  Kepler-394             5.34956
J194445.3+5031  Kepler-676             6.422
J194445.3+5031  Kepler-679             0.679336
J194448.1+5031  Kepler-1061           11.4191
J194448.1+5031  Kepler-1226           91.3533
J194448.1+5031  Kepler-1404            3.42526
J194448.1+5031  Kepler-394             5.34956
J194448.1+5031  Kepler-676             6.422
J194448.1+5031  Kepler-679             0.679336
J194448.2+5032  Kepler-1061           11.4191
J194448.2+5032  Kepler-1226           91.3533
J194448.2+5032  Kepler-1404            3.42526
J194448.2+5032  Kepler-394             5.34956
J194448.2+5032  Kepler-676             6.422
J194448.2+5032  Kepler-679             0.679336
J194450.3+5033  Kepler-1061           11.4191
J194450.3+5033  Kepler-1226           91.3533
J194450.3+5033  Kepler-1404            3.42526
J194450.3+5033  Kepler-394             5.34956
J194450.3+5033  Kepler-676             6.422
J194450.3+5033  Kepler-679             0.679336
J194450.9+5027  Kepler-1061           11.4191
J194450.9+5027  Kepler-1226           91.3533
J194450.9+5027  Kepler-1404            3.42526
J194450.9+5027  Kepler-394             5.34956
J194450.9+5027  Kepler-676             6.422
J194450.9+5027  Kepler-679             0.679336
J194455.0+5035  Kepler-1061           11.4191
J194455.0+5035  Kepler-1226           91.3533
J194455.0+5035  Kepler-1404            3.42526
J194455.0+5035  Kepler-394             5.34956
J194455.0+5035  Kepler-676             6.422
J194455.0+5035  Kepler-679             0.679336
J194455.2+5034  Kepler-1061           11.4191
J194455.2+5034  Kepler-1226           91.3533
J194455.2+5034  Kepler-1404            3.42526
J194455.2+5034  Kepler-394             5.34956
J194455.2+5034  Kepler-676             6.422
J194455.2+5034  Kepler-679             0.679336
J194455.5+5040  Kepler-1226           91.3533
J194455.5+5040  Kepler-1404            3.42526
J194455.5+5040  Kepler-394             5.34956
J194455.5+5040  Kepler-679             0.679336
J194457.6+5030  Kepler-1061           11.4191
J194457.6+5030  Kepler-1226           91.3533
J194457.6+5030  Kepler-1404            3.42526
J194457.6+5030  Kepler-394             5.34956
J194457.6+5030  Kepler-676             6.422
J194457.6+5030  Kepler-679             0.679336
J194501.7+5026  Kepler-1061           11.4191
J194501.7+5026  Kepler-1226           91.3533
J194501.7+5026  Kepler-1404            3.42526
J194501.7+5026  Kepler-394             5.34956
J194501.7+5026  Kepler-676             6.422
J194501.7+5026  Kepler-679             0.679336
J194501.9+5027  Kepler-1061           11.4191
J194501.9+5027  Kepler-1226           91.3533
J194501.9+5027  Kepler-1404            3.42526
J194501.9+5027  Kepler-394             5.34956
J194501.9+5027  Kepler-676             6.422
J194501.9+5027  Kepler-679             0.679336
J194503.6+5033  Kepler-1061           11.4191
J194503.6+5033  Kepler-1226           91.3533
J194503.6+5033  Kepler-1404            3.42526
J194503.6+5033  Kepler-394             5.34956
J194503.6+5033  Kepler-676             6.422
J194503.6+5033  Kepler-679             0.679336
J194507.7+5028  Kepler-1061           11.4191
J194507.7+5028  Kepler-1226           91.3533
J194507.7+5028  Kepler-1404            3.42526
J194507.7+5028  Kepler-394             5.34956
J194507.7+5028  Kepler-676             6.422
J194507.7+5028  Kepler-679             0.679336
J194508.9+5032  Kepler-1061           11.4191
J194508.9+5032  Kepler-1226           91.3533
J194508.9+5032  Kepler-1404            3.42526
J194508.9+5032  Kepler-394             5.34956
J194508.9+5032  Kepler-676             6.422
J194508.9+5032  Kepler-679             0.679336
J194510.8+5032  Kepler-1061           11.4191
J194510.8+5032  Kepler-1226           91.3533
J194510.8+5032  Kepler-1404            3.42526
J194510.8+5032  Kepler-394             5.34956
J194510.8+5032  Kepler-676             6.422
J194510.8+5032  Kepler-679             0.679336
J194514.7+5024  Kepler-1061           11.4191
J194514.7+5024  Kepler-1226           91.3533
J194514.7+5024  Kepler-1404            3.42526
J194514.7+5024  Kepler-181            13.9094
J194514.7+5024  Kepler-394             5.34956
J194514.7+5024  Kepler-676             6.422
J194514.7+5024  Kepler-679             0.679336
J194515.6+5043  Kepler-1226           91.3533
J194515.6+5043  Kepler-1404            3.42526
J194515.6+5043  Kepler-394             5.34956
J194515.6+5043  Kepler-679             0.679336
J194515.7+5035  Kepler-1061           11.4191
J194515.7+5035  Kepler-1226           91.3533
J194515.7+5035  Kepler-1404            3.42526
J194515.7+5035  Kepler-394             5.34956
J194515.7+5035  Kepler-676             6.422
J194515.7+5035  Kepler-679             0.679336
J194517.9+5027  Kepler-1061           11.4191
J194517.9+5027  Kepler-1226           91.3533
J194517.9+5027  Kepler-1404            3.42526
J194517.9+5027  Kepler-394             5.34956
J194517.9+5027  Kepler-676             6.422
J194517.9+5027  Kepler-679             0.679336
J194518.4+5028  Kepler-1061           11.4191
J194518.4+5028  Kepler-1226           91.3533
J194518.4+5028  Kepler-1404            3.42526
J194518.4+5028  Kepler-394             5.34956
J194518.4+5028  Kepler-676             6.422
J194518.4+5028  Kepler-679             0.679336
J194519.7+5028  Kepler-1061           11.4191
J194519.7+5028  Kepler-1226           91.3533
J194519.7+5028  Kepler-1404            3.42526
J194519.7+5028  Kepler-394             5.34956
J194519.7+5028  Kepler-676             6.422
J194519.7+5028  Kepler-679             0.679336
J194520.5+5041  Kepler-1226           91.3533
J194520.5+5041  Kepler-1404            3.42526
J194520.5+5041  Kepler-394             5.34956
J194520.5+5041  Kepler-679             0.679336
J194524.2+5028  Kepler-1061           11.4191
J194524.2+5028  Kepler-1226           91.3533
J194524.2+5028  Kepler-1404            3.42526
J194524.2+5028  Kepler-394             5.34956
J194524.2+5028  Kepler-676             6.422
J194524.2+5028  Kepler-679             0.679336
J194524.9+5025  Kepler-1061           11.4191
J194524.9+5025  Kepler-1226           91.3533
J194524.9+5025  Kepler-1404            3.42526
J194524.9+5025  Kepler-394             5.34956
J194524.9+5025  Kepler-676             6.422
J194524.9+5025  Kepler-679             0.679336
J194527.0+5023  Kepler-1061           11.4191
J194527.0+5023  Kepler-1226           91.3533
J194527.0+5023  Kepler-1404            3.42526
J194527.0+5023  Kepler-181            13.9094
J194527.0+5023  Kepler-394             5.34956
J194527.0+5023  Kepler-676             6.422
J194527.0+5023  Kepler-679             0.679336
J194528.0+5042  Kepler-1226           91.3533
J194528.0+5042  Kepler-1404            3.42526
J194528.0+5042  Kepler-394             5.34956
J194528.0+5042  Kepler-679             0.679336
J194531.0+5040  Kepler-1226           91.3533
J194531.0+5040  Kepler-1404            3.42526
J194531.0+5040  Kepler-394             5.34956
J194531.0+5040  Kepler-679             0.679336
J194532.7+5028  Kepler-1061           11.4191
J194532.7+5028  Kepler-1226           91.3533
J194532.7+5028  Kepler-1404            3.42526
J194532.7+5028  Kepler-394             5.34956
J194532.7+5028  Kepler-676             6.422
J194532.7+5028  Kepler-679             0.679336
J194533.8+5037  Kepler-1226           91.3533
J194533.8+5037  Kepler-1404            3.42526
J194533.8+5037  Kepler-394             5.34956
J194533.8+5037  Kepler-679             0.679336
J194534.0+5025  Kepler-1061           11.4191
J194534.0+5025  Kepler-1226           91.3533
J194534.0+5025  Kepler-1404            3.42526
J194534.0+5025  Kepler-394             5.34956
J194534.0+5025  Kepler-676             6.422
J194534.0+5025  Kepler-679             0.679336
J194534.0+5038  Kepler-1226           91.3533
J194534.0+5038  Kepler-1404            3.42526
J194534.0+5038  Kepler-394             5.34956
J194534.0+5038  Kepler-679             0.679336
J194536.2+5042  Kepler-1226           91.3533
J194536.2+5042  Kepler-1404            3.42526
J194536.2+5042  Kepler-394             5.34956
J194536.2+5042  Kepler-679             0.679336
J194539.0+5028  Kepler-1061           11.4191
J194539.0+5028  Kepler-1226           91.3533
J194539.0+5028  Kepler-1404            3.42526
J194539.0+5028  Kepler-394             5.34956
J194539.0+5028  Kepler-676             6.422
J194539.0+5028  Kepler-679             0.679336
J194542.9+5027  Kepler-1061           11.4191
J194542.9+5027  Kepler-1226           91.3533
J194542.9+5027  Kepler-1404            3.42526
J194542.9+5027  Kepler-394             5.34956
J194542.9+5027  Kepler-676             6.422
J194542.9+5027  Kepler-679             0.679336
J194546.9+5041  Kepler-1226           91.3533
J194546.9+5041  Kepler-1404            3.42526
J194546.9+5041  Kepler-394             5.34956
J194546.9+5041  Kepler-679             0.679336
J194547.6+5034  Kepler-1061           11.4191
J194547.6+5034  Kepler-1226           91.3533
J194547.6+5034  Kepler-1404            3.42526
J194547.6+5034  Kepler-394             5.34956
J194547.6+5034  Kepler-676             6.422
J194547.6+5034  Kepler-679             0.679336
J194549.5+5023  Kepler-1061           11.4191
J194549.5+5023  Kepler-1226           91.3533
J194549.5+5023  Kepler-1404            3.42526
J194549.5+5023  Kepler-394             5.34956
J194549.5+5023  Kepler-676             6.422
J194549.5+5023  Kepler-679             0.679336
J194551.0+5040  Kepler-1226           91.3533
J194551.0+5040  Kepler-1404            3.42526
J194551.0+5040  Kepler-394             5.34956
J194551.0+5040  Kepler-679             0.679336
J194554.5+5034  Kepler-1061           11.4191
J194554.5+5034  Kepler-1226           91.3533
J194554.5+5034  Kepler-1404            3.42526
J194554.5+5034  Kepler-394             5.34956
J194554.5+5034  Kepler-676             6.422
J194554.5+5034  Kepler-679             0.679336
J194556.0+5032  Kepler-1061           11.4191
J194556.0+5032  Kepler-1226           91.3533
J194556.0+5032  Kepler-1404            3.42526
J194556.0+5032  Kepler-394             5.34956
J194556.0+5032  Kepler-676             6.422
J194556.0+5032  Kepler-679             0.679336
J194639.8+4447  Kepler-1008           84.5733
J194639.8+4447  Kepler-1591            4.16439
J194639.8+4447  Kepler-34              1.25275
J194639.8+4447  Kepler-963             4.7986
J194656.3+4452  Kepler-1008           84.5733
J194656.3+4452  Kepler-1591            4.16439
J194656.3+4452  Kepler-34              1.25275
J194656.3+4452  Kepler-963             4.7986
J194703.1+4454  Kepler-1008           84.5733
J194703.1+4454  Kepler-1591            4.16439
J194703.1+4454  Kepler-963             4.7986
J194707.6+4452  Kepler-1008           84.5733
J194707.6+4452  Kepler-1591            4.16439
J194707.6+4452  Kepler-34              1.25275
J194707.6+4452  Kepler-963             4.7986
J194718.8+4448  Kepler-1008           84.5733
J194718.8+4448  Kepler-1591            4.16439
J194718.8+4448  Kepler-34              1.25275
J194718.8+4448  Kepler-963             4.7986
J194719.3+4449  Kepler-1008           84.5733
J194719.3+4449  Kepler-1591            4.16439
J194719.3+4449  Kepler-34              1.25275
J194719.3+4449  Kepler-963             4.7986
J194726.8+4754  Kepler-107          1523
J194726.8+4754  Kepler-1112           12.0571
J194726.8+4754  Kepler-1622            8.30865
J194726.8+4754  Kepler-482           277.02
J194726.8+4754  Kepler-6              60.419
J194726.8+4754  Kepler-810             2.24572
J194742.7+4445  Kepler-1008           84.5733
J194742.7+4445  Kepler-1591            4.16439
J194742.7+4445  Kepler-963             4.7986
J194745.0+4451  Kepler-1008           84.5733
J194745.0+4451  Kepler-963             4.7986
J194754.0+4753  Kepler-107          1523
J194754.0+4753  Kepler-1112           12.0571
J194754.0+4753  Kepler-1622            8.30865
J194754.0+4753  Kepler-482           277.02
J194754.0+4753  Kepler-810             2.24572
J195246.5+4415  Kepler-720             3.70987
J195254.6+4432  Kepler-1485           94.2888
J195254.6+4432  Kepler-18             13.1756
J195304.9+4417  Kepler-720             3.70987
J195306.9+4431  Kepler-1485           94.2888
J195306.9+4431  Kepler-18             13.1756
J195319.7+4420  Kepler-720             3.70987
J195327.8+4430  Kepler-1485           94.2888
J195327.8+4430  Kepler-18             13.1756
J195332.6+4427  Kepler-1485           94.2888
J195332.6+4427  Kepler-720             3.70987
J195344.9+4430  Kepler-1485           94.2888
J195344.9+4430  Kepler-18             13.1756
J195348.7+4412  Kepler-1416          240.799
J195348.7+4412  Kepler-186          2457.87
J195348.7+4412  Kepler-521             2.8106
J195348.7+4412  Kepler-720             3.70987
J195352.4+4431  Kepler-1485           94.2888
J195353.0+4425  Kepler-720             3.70987
J195405.1+4413  Kepler-1038          559.3
J195405.1+4413  Kepler-1416          240.799
J195405.1+4413  Kepler-186          2457.87
J195405.1+4413  Kepler-521             2.8106
J195405.1+4413  Kepler-720             3.70987
J195424.3+4421  Kepler-1038          559.3
J195424.3+4421  Kepler-720             3.70987
J195425.2+4417  Kepler-1038          559.3
J195425.2+4417  Kepler-186          2457.87
J195425.2+4417  Kepler-521             2.8106
J195425.2+4417  Kepler-720             3.70987
J195428.3+4417  Kepler-1038          559.3
J195428.3+4417  Kepler-186          2457.87
J195428.3+4417  Kepler-521             2.8106
J195428.3+4417  Kepler-720             3.70987
J195428.3+4420  Kepler-1038          559.3
J195428.3+4420  Kepler-720             3.70987
J195433.1+4420  Kepler-1038          559.3
J195433.1+4420  Kepler-720             3.70987
J195507.2+4418  Kepler-1038          559.3
J195507.2+4418  Kepler-521             2.8106
J195507.2+4418  Kepler-720             3.70987
J195827.4+4047  Kepler-1347           81.7378
J195827.4+4047  Kepler-399            31.9996
J195827.4+4047  Kepler-695            14.4359
J195834.0+4048  Kepler-1347           81.7378
J195834.0+4048  Kepler-399            31.9996
J195834.0+4048  Kepler-695            14.4359
J195838.5+4039  Kepler-1347           81.7378
J195838.5+4039  Kepler-399            31.9996
J195838.5+4039  Kepler-695            14.4359
J195838.5+4047  Kepler-1347           81.7378
J195838.5+4047  Kepler-399            31.9996
J195838.5+4047  Kepler-695            14.4359
J195841.6+4053  Kepler-1347           81.7378
J195841.6+4053  Kepler-399            31.9996
J195841.6+4053  Kepler-695            14.4359
J195843.6+4041  Kepler-1347           81.7378
J195843.6+4041  Kepler-399            31.9996
J195843.6+4041  Kepler-695            14.4359
J195844.7+4040  Kepler-1347           81.7378
J195844.7+4040  Kepler-399            31.9996
J195844.7+4040  Kepler-695            14.4359
J195846.2+4049  Kepler-1347           81.7378
J195846.2+4049  Kepler-399            31.9996
J195846.2+4049  Kepler-695            14.4359
J195847.0+4049  Kepler-1347           81.7378
J195847.0+4049  Kepler-399            31.9996
J195847.0+4049  Kepler-695            14.4359
J195847.9+4053  Kepler-1347           81.7378
J195847.9+4053  Kepler-399            31.9996
J195847.9+4053  Kepler-695            14.4359
J195849.6+4052  Kepler-1347           81.7378
J195849.6+4052  Kepler-399            31.9996
J195849.6+4052  Kepler-695            14.4359
J195849.7+4057  Kepler-1347           81.7378
J195849.7+4057  Kepler-399            31.9996
J195849.7+4057  Kepler-695            14.4359
J195850.0+4103  Kepler-1347           81.7378
J195853.9+4044  Kepler-399            31.9996
J195853.9+4044  Kepler-695            14.4359
J195855.2+4040  Kepler-1347           81.7378
J195855.2+4040  Kepler-399            31.9996
J195855.2+4040  Kepler-695            14.4359
J195855.3+4049  Kepler-1347           81.7378
J195855.3+4049  Kepler-399            31.9996
J195855.3+4049  Kepler-695            14.4359
J195857.9+4048  Kepler-1347           81.7378
J195857.9+4048  Kepler-399            31.9996
J195857.9+4048  Kepler-695            14.4359
J195859.6+4041  Kepler-1347           81.7378
J195859.6+4041  Kepler-399            31.9996
J195859.7+4046  Kepler-1347           81.7378
J195859.7+4046  Kepler-399            31.9996
J195859.7+4046  Kepler-695            14.4359
J195905.2+4044  Kepler-1347           81.7378
J195905.2+4044  Kepler-399            31.9996
J195907.0+4054  Kepler-1347           81.7378
J195907.0+4054  Kepler-399            31.9996
J195907.9+4037  Kepler-1347           81.7378
J195907.9+4037  Kepler-399            31.9996
J195909.7+4054  Kepler-1347           81.7378
J195909.7+4054  Kepler-399            31.9996
J195910.0+4042  Kepler-1347           81.7378
J195910.0+4042  Kepler-399            31.9996
J195910.0+4052  Kepler-1347           81.7378
J195910.0+4052  Kepler-399            31.9996
J195912.0+4042  Kepler-1347           81.7378
J195912.0+4042  Kepler-399            31.9996
J195918.1+4054  Kepler-1347           81.7378
J195918.1+4054  Kepler-399            31.9996
J195919.7+4039  Kepler-1347           81.7378
J195919.7+4039  Kepler-399            31.9996
J195922.8+4055  Kepler-1347           81.7378
J195932.5+4048  Kepler-399            31.9996
J195935.3+4047  Kepler-1347           81.7378
J195935.3+4047  Kepler-399            31.9996
J195936.0+4050  Kepler-1347           81.7378
J195936.0+4050  Kepler-399            31.9996
J195937.1+4046  Kepler-1347           81.7378
J195937.1+4046  Kepler-399            31.9996
J195937.8+4046  Kepler-1347           81.7378
J195937.8+4046  Kepler-399            31.9996
J195938.4+4049  Kepler-1347           81.7378
J195938.4+4049  Kepler-399            31.9996
J195939.5+4037  Kepler-1347           81.7378
J195939.5+4037  Kepler-399            31.9996
J195941.0+4036  Kepler-1347           81.7378
J195941.0+4036  Kepler-399            31.9996
J195944.6+4054  Kepler-1347           81.7378
J195949.0+4041  Kepler-399            31.9996
J195952.3+4043  Kepler-1347           81.7378
J203804.5+4220  HD 197037              4.44448
J225630.8+2040  51 Peg                 3.69612
J230749.2-0217  HD 218566            331.601
J233630.6+0017  HIP 116454            11.1283
