NAME,DEC,RA,TRANSIT,TRANSITURL,TRANSITREF,SE,SEURL,SEREF,MSTAR,IMAGING,TIMING,ASTROMETRY,MICROLENSING,MASS,PER
Kepler-602 b,42.14194444444444,19.73546666661898,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.0154788,15.28469497
Kepler-260 c,38.01411944495307,19.4617305554284,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0128437,76.050178
WASP-44 b,-11.93813888867696,0.2602138890160455,1,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,0,,,0.951,0,0,0,0,0.889836,2.4238039
HD 37605 b,6.061177778244018,5.667138888902135,0,,,0,,,1,0,0,0,0,2.80174,55.01307
Kepler-591 b,48.43177777820163,19.06826944443915,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.0345375,81.1694299
Kepler-526 b,47.39630555576748,19.84339444478353,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.0147338,5.45849832
GJ 317 b,-23.45647222201029,8.683122222688462,0,,,0,,,0.24,0,0,0,0,1.26045,692
Kepler-1163 b,50.0300833331214,19.3490555551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.22,0,0,0,0,0.00325512,6.11786898
Kepler-1431 b,49.86519444465637,19.51055833286709,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.0109866,5.86601526
Kepler-303 b,43.65704999976688,18.87570000012716,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00192504,1.937055
Kepler-304 c,40.55758888880411,19.62945000012716,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0162325,5.315946
HAT-P-13 c,47.35203611108992,8.65883694436815,0,http://adsabs.harvard.edu/abs/2010ApJ...718..575W,Winn 2010,0,,,1.22,0,0,0,0,14.2696,446.27
HD 190360 b,29.89808055559794,20.06026388910082,0,,,0,,,0.983,0,0,0,0,1.53512,2915.0369
BD -10 3166 b,-10.77036111116409,10.97466111130185,0,,,0,,,0.92,0,0,0,0,0.429903,3.48777
WASP-41 b,-30.63986111111111,12.70791583326128,1,http://adsabs.harvard.edu/abs/2016A%26A...586A..93N,Neveu-VanMalle 2015,0,,,0.93,0,0,0,0,0.939101,3.052404
WASP-7 b,-39.2252222220103,20.7361719444063,1,http://adsabs.harvard.edu/abs/2009ApJ...690L..89H,Hellier 2009,0,,,1.2,0,0,0,0,0.919279,4.954658
HD 185269 b,28.50006111111078,19.61993333339691,0,,,0,,,1.28,0,0,0,0,0.954212,6.8378503
Kepler-385 c,50.33653888887829,19.62256944444444,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0275635,15.163161
Kepler-1370 c,41.77847222222222,18.97104444450802,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.00668223,7.44142113
Kepler-394 c,50.6723194445504,19.75346111112171,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0123078,12.130686
HD 75289 b,-41.73623888889949,8.794558333290947,0,,,0,,,1.187,0,0,0,0,0.46004,3.509267
Kepler-1189 b,47.94677777820163,19.89508888880412,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.0130579,3.78858982
Kepler-324 c,49.64901944478353,19.09809999995761,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0296032,51.805612
Kepler-1600 b,38.78774999989403,19.42662499957614,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.86,0,0,0,0,0.0291691,386.370548
Kepler-855 b,43.53758333338632,19.67299999978807,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.372141,7.8866311
Kepler-432 b,48.28583333333333,19.55214694446988,1,http://adsabs.harvard.edu/abs/2015ApJ...803...49Q,Quinn 2015,0,,Predicted,1.32,0,0,0,0,5.41,52.501129
Kepler-1320 b,40.38088888910082,19.22890555593702,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.8,0,0,0,0,0.0125983,0.86838653
HD 102195 b,2.821752777629428,11.76177777820163,0,,,0,,,0.87,0,0,0,0,0.452799,4.113775
HD 11755 b,73.15252500004239,1.980611111323039,0,http://adsabs.harvard.edu/abs/2015A%26A...584A..79L,Lee 2015,0,,Predicted,0.9,0,0,0,0,6.55071,433.7
Kepler-979 b,46.40827777756585,20.02475277794732,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0225477,8.0880135
Kepler-857 b,43.40047222223546,19.64215833346049,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.130623,85.35129427
Kepler-799 b,44.87858333375719,19.14499166700575,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.13484,133.4605235
Kepler-1018 b,45.40788888878292,18.90644722196791,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.91,0,0,0,0,0.0206139,49.1013514
Kepler-614 b,46.27605555534362,19.89232222239177,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.0183949,14.03491514
Kepler-282 c,44.79768055597941,18.97848888927036,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00554835,13.638723
Kepler-235 d,39.27831944465637,19.07193888876173,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0151834,20.060548
TrES-2 b,49.31638888888889,19.12056527773539,1,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Torres 2008,1,,,0.983,0,0,0,0,1.20071,2.47063
Kepler-367 b,49.98163055525886,19.8194888888465,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00730238,37.815724
omicron UMa b,60.71843055552907,8.504452777968513,0,,,0,,Predicted,3.09,0,0,0,0,4.09607,1630
epsilon CrB b,26.87802499983046,15.95980555534363,0,,,0,,Predicted,1.44,0,0,0,0,6.04937,417.9
Kepler-1465 b,51.90486111111111,19.32128888871935,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.75,0,0,0,0,0.0130579,31.8277111
Kepler-1086 b,45.84297222243415,19.68341111111144,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.7,0,0,0,0,0.0190136,18.78425728
WASP-100 b,-64.02702777756585,4.59731111102634,1,http://adsabs.harvard.edu/abs/2014MNRAS.440.1982H,Hellier 2013,0,,Predicted,1.57,0,0,0,0,2.03,2.849375
Kepler-920 b,49.1586666668786,18.95313055568271,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0187628,6.53192704
Kepler-1215 b,48.18141666624281,19.83090833346049,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.00590412,4.76703963
Kepler-46 b,42.60416666666667,19.28458305557569,1,http://adsabs.harvard.edu/abs/2012Sci...336.1133N,Nesvorny 2012,0,,,0.902,0,0,0,0,0.314805,33.60134
Kepler-332 c,47.41369999991523,19.11086111068726,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00396389,15.995622
Kepler-354 d,41.33563888894187,19.05010000000398,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00621274,24.209842
HD 30562 b,-5.673438888655769,4.810055555767483,0,,,0,,,1.277,0,0,0,0,1.33254,1157
HD 16760 b,38.61893611113231,2.705902777777778,0,,,0,,,0.78,0,0,0,0,13.2921,465.1
Kepler-381 c,43.83108055538602,19.01218888918559,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00436179,13.391635
HAT-P-44 b,47.0146944448683,14.20960194481744,1,http://adsabs.harvard.edu/abs/2014AJ....147..128H,Hartman 2014,0,,Predicted,0.942,0,0,0,0,0.352,4.301219
Kepler-513 b,50.07538888878293,19.00277777777778,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.0164814,28.86235584
Kepler-1264 b,45.21150000042386,19.325625,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.00518721,0.96852602
Kepler-117 b,48.04023055553436,19.25286944442325,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.194248,18.795952
Kepler-1137 b,48.66536111089918,19.1420194445716,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.5,0,0,0,0,0.0164814,23.9210791
Kepler-116 c,43.53683055559794,19.64946944448683,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0174811,13.07163
Kepler-990 b,46.88138888888889,19.8625472217136,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.05,0,0,0,0,0.0208973,9.91723428
Kepler-137 c,43.03910000006358,18.8090388891432,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0138423,18.735753
Kepler-1038 b,44.13238888846504,19.93147777769301,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.038021,148.4603382
HD 17156 b,71.7533111111323,2.828977777693007,1,http://adsabs.harvard.edu/abs/2009A%26A...503..601B,Barbieri 2009,0,,,1.285,0,0,0,0,3.30275,21.21663
Kepler-223 b,47.2794888888465,19.88788888878292,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0125062,7.384108
HD 96127 b,44.30156388892068,11.09609444406298,0,,,0,,,0.91,0,0,0,0,4.00701,647.3
Kepler-641 b,42.51622222264608,19.45489999983046,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.0136174,9.48961571
Kepler-266 b,44.16691111110978,19.63228888935513,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0194307,6.61833
eta Cet c,-10.18192777739631,1.143127777311537,0,http://adsabs.harvard.edu/abs/2014A%26A...568A..64T,Trifonov 2014,0,,Predicted,1.7,0,0,0,0,3.28703,744.5
Kepler-625 b,39.63758333338632,19.47669722239176,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0147338,7.75192492
Kepler-789 b,38.94663888931274,19.73167777803209,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.0157709,8.63847725
Kepler-273 c,47.69776111072964,19.42014999998941,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0146122,8.014927
Kepler-1644 b,48.03494444449743,19.0316694439782,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0138656,21.0907758
Kepler-1620 b,46.92841666645474,19.81805833339691,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.0120099,101.951829
Kepler-334 d,47.11518888897366,19.14271111064487,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00960182,25.09849
Kepler-801 b,44.66463888910081,19.07168333318498,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.67,0,0,0,0,0.0147338,11.41928253
Kepler-290 c,42.68155000050862,19.09400000042385,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0222169,36.77031
Kepler-1133 b,42.86747222224871,19.55482777754466,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.0145548,11.55562343
Kepler-696 b,41.13758333338632,19.5664416662852,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.136415,4.19042557
K2-22 b,2.619058333237966,11.29885305510627,1,http://adsabs.harvard.edu/abs/2015ApJ...812..112S,Sanchis-Ojeda 2015,0,,Predicted,0.6,0,0,0,0,,0.381078
GJ 3470 b,15.39152777777778,7.9849638888571,1,http://adsabs.harvard.edu/abs/2013A%26A...559A..32N,Nascimbeni 2013,0,,Predicted,0.541,0,0,0,0,0.0440093,3.336649
Kepler-195 c,47.96666944444438,19.20806111123827,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.011604,34.096863
Kepler-1547 b,42.22216666645474,18.91760555558735,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.12,0,0,0,0,0.00197713,0.69297968
WASP-98 b,-34.32825000021193,3.895250000423855,1,http://adsabs.harvard.edu/abs/2014MNRAS.440.1982H,Hellier 2013,0,,Predicted,0.69,0,0,0,0,0.83,2.96264
Kepler-105 c,46.27623888863457,19.19248888863457,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0119837,7.125939
Kepler-87 c,46.965,19.86111111111111,1,http://adsabs.harvard.edu/abs/2013arXiv1310.2064O,Ofir 2013,0,,Predicted,1.1,0,1,0,0,0.0201366,191.2318
Kepler-1477 b,42.68574999994701,18.75323611100515,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.81,0,0,0,0,0.00518721,11.55530021
HD 159243 c,5.700677777793673,17.55599444442325,0,,,0,,Predicted,1.125,0,0,0,0,1.9,248.4
Kepler-1007 b,45.80911111089918,19.72710277769301,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.73,0,0,0,0,0.0101747,5.18500207
Kepler-217 d,46.2775,19.53585000011656,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0,0,0,0,0,0.00774372,3.88689525
Kepler-1384 b,39.52705555597941,19.74767777760824,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.78,0,0,0,0,0.0142915,15.36262753
Kepler-1507 b,46.53605555560853,19.23743611123827,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.00157306,16.0506213
Kepler-1317 b,42.11597222222223,19.44079166677263,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.83,0,0,0,0,0.0116544,0.56887443
Kepler-607 b,44.63238888846504,19.40381388876173,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.84,0,0,0,0,0.0018073,0.6381632
HD 11506 c,-19.50673611111111,1.880700000127157,0,http://adsabs.harvard.edu/abs/2015ApJ...799...89G,Giguere 2015,0,,Predicted,1.24,0,0,0,0,0.36,223.6
Kepler-1540 b,41.20175000005298,18.8896333334181,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.74,0,0,0,0,0.0195285,125.4131177
WASP-50 b,-10.89805555555555,2.912537499533759,1,http://adsabs.harvard.edu/abs/2011A%26A...533A..88G,Gillon 2011,0,,,0.892,0,0,0,0,1.47244,1.9550959
Kepler-721 b,44.48052777820163,18.96203333324856,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.82,0,0,0,0,0.0214793,5.39202539
Kepler-1162 b,45.43411111109786,18.8861416665713,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0165864,32.5637069
Kepler-327 b,44.08766944434908,19.50948888884651,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00422638,2.549575
Kepler-500 b,43.85205555558205,19.73009166717529,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.0206139,8.5083244
Kepler-685 b,38.4229444445504,19.59146111117469,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,1,1.6255222
Kepler-55 d,44.02646111064487,19.0112194442749,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.011856,2.211099
HD 45364 c,-31.48092500050862,6.427344444062975,0,,,0,,,0.82,0,0,0,0,0.658513,342.85
Kepler-775 b,41.70344444433848,19.42888611157735,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.92,0,0,0,0,0.0053608,0.97486893
Kepler-1455 b,50.50277777777778,19.60553611119589,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.62,0,0,0,0,0.0161718,49.276764
HD 109749 b,-40.81210277769301,12.62125,0,,,0,,,1.21,0,0,0,0,0.27467,5.24
Kepler-719 b,43.88444444444444,19.70240833335453,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.4002,5.00731778
Kepler-77 b,44.34541666666667,19.30719694455465,1,http://adsabs.harvard.edu/abs/2013A%26A...557A..74G,Gandolfi 2013,1,,Predicted,0.95,0,0,0,0,0.430957,3.57878087
Kepler-1625 b,39.88655555566152,19.6952888891432,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.123396,287.378949
Kepler-149 d,38.38411944442325,19.05691111087799,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0504114,160.018032
Kepler-304 b,40.55758888880411,19.62945000012716,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0245625,3.295709
Kepler-906 b,40.12549999978808,19.42703611161974,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.0156727,41.6979976
Kepler-804 c,44.78513888888889,19.55815000004239,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.00468851,9.65185017
Kepler-1255 b,42.72647222201029,19.68261944452922,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.0176872,36.2919336
HD 240210 b,57.02944444444444,23.17478611098396,0,,,0,,,1.25,0,0,0,0,7.28868,501.75
47 UMa b,40.43012222184075,10.99117222203149,0,,,0,,,1.063,0,0,0,0,2.54589,1078
Kepler-1385 b,46.48111111111111,18.8420916668574,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.00164848,2.88879862
Kepler-660 b,47.72444444444444,19.20921666675144,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.75,0,0,0,0,0.020474,9.27358194
Kepler-927 b,41.39269444465637,19.29223333358765,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.0126737,9.1149903
Kepler-1186 b,47.10177777780427,19.23197500016954,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0167991,16.07677615
Kepler-386 c,48.69385000016954,19.32393055544959,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0117926,25.193458
Kepler-213 b,44.6471805551317,19.38828055540721,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0120479,2.46236
Kepler-337 c,47.16396111064487,19.33736944437027,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0151834,9.693201
Kepler-953 c,44.62452777756585,19.26477777798971,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0053608,9.10967112
WASP-52 b,8.761277777353923,23.23298888842265,1,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,0,,Predicted,0.87,0,0,0,0,0.457165,1.7497798
Kepler-625 c,39.63758333338632,19.47669722239176,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.00351465,4.1653651
Kepler-937 c,46.71461111068726,19.61125277731154,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.021778,153.343364
Kepler-541 b,38.45825000021193,19.60997777726915,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.41,0,0,0,0,0.0340314,5.08005848
Pr 201 b,20.22688888867696,8.695506389405992,0,,,0,,Predicted,1.234,0,0,0,0,0.540155,4.4264
Kepler-1443 b,47.06686111110781,18.89571666717529,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.00266535,2.41811321
Kepler-1159 b,45.20430555555556,19.61775555557675,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.0181548,22.70816791
Kepler-633 b,40.59224999957615,19.68116111119588,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.0120821,8.50340718
beta Gem b,28.02631111145019,7.75537777794732,0,,,0,,Predicted,2.08,0,0,0,0,2.75822,589.64001
OGLE-TR-132 b,-61.95719444433848,10.84297777811686,1,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Torres 2008,0,,,1.305,0,0,0,0,1.18,1.689868
Kepler-779 b,44.31088888910082,19.04190277788374,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.46,0,0,0,0,0.00215846,7.09714223
Kepler-1408 b,45.42577777756585,18.84666388935513,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.21,0,0,0,0,0.00189081,2.99793191
Kepler-954 b,47.93950000021192,19.72395833333333,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.82,0,0,0,0,0.0176872,16.78176602
Kepler-229 c,48.37578888893128,19.1333000002967,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0802152,16.068638
omicron CrB b,29.6163111114502,15.3357333334287,0,,,0,,Predicted,2.13,0,0,0,0,1.47736,187.83
Kepler-332 b,47.41369999991523,19.11086111068726,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00508144,7.626324
Kepler-419 c,51.18472222222222,19.69452777756585,1,http://adsabs.harvard.edu/abs/2014ApJ...791...89D,Dawson 2014,0,,Predicted,1.39,0,1,0,0,7.3,675.47
CoRoT-25 b,6.969777777724796,18.65003416666761,1,http://adsabs.harvard.edu/abs/2013A%26A...555A.118A,Almenara 2013,0,,Predicted,1.09,0,0,0,0,0.27,4.86069
Kepler-194 c,47.86416944397821,19.46476111094157,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0207641,17.308032
Kepler-1429 b,49.04486111111111,19.0244166665607,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.05,0,0,0,0,0.00709482,4.48487493
Kepler-289 d,42.88277777777778,19.83102277755737,1,http://adsabs.harvard.edu/abs/2014ApJ...795..167S,Schmitt 2014,0,,Predicted,1.08,0,0,0,0,0.012,66.0634
Kepler-650 b,45.15427777767182,19.26672499999818,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.0261661,3.03214559
Kepler-1554 b,41.74147222201029,19.10507777796851,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.84,0,0,0,0,0.0252452,198.088774
HD 145377 b,-27.07820833312141,16.19345277786255,0,,,0,,,1.12,0,0,0,0,5.78201,103.95
11 Com b,17.79265277756585,12.34530361069573,0,,,0,,,2.04,0,0,0,0,16.1284,326.03
Kepler-594 b,49.76202777756585,19.26143888897366,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.91,0,0,0,0,0.0162741,13.64618192
WASP-23 b,-42.76138888888889,6.741847222116259,1,http://adsabs.harvard.edu/abs/2011A%26A...531A..24T,Triaud 2011,0,,,0.78,0,0,0,0,0.872226,2.9444256
Kepler-23 b,49.47922222243415,19.61459416707357,1,http://adsabs.harvard.edu/abs/2012ApJ...750..113F,Ford 2012,0,,,1.11,0,0,0,0,0.0139795,7.10664
Kepler-32 c,46.57424999978807,19.85616027779049,1,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Fabrycky 2012,0,,,0.54,0,1,0,0,0.0147699,8.7522
Kepler-699 b,41.39608333375719,19.7925472217136,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.81,0,0,0,0,1,27.80756293
